text,label
m liên hệ bên IT xin lại cái form đánh giá nhân sự mới nhất giùm a nhe nãy a kiếm trên drive k thấy cái nào update ráo trơn,Giao việc
em lên lịch kickoff dự án vào ngày 8 với 9 tháng 2 và mời sếp Tuấn tham gia qua Webex ,Lên lịch họp
Nhớ book lịch mời khách hàng đi ăn tối tri ân vào tối t7 tuần này nha mng.,Lên lịch họp
My xác nhận chốt số dư sao kê ngân hàng tháng trước với bên kiểm toán,Phê duyệt
Lâm tổng hợp data làm báo cáo tỉ lệ click-through-rate của bản tin email tuần này,Soạn báo cáo
Duy lên agoda book trc phòng ks cho team đi đn trc thứ 6 nha,Tạo nhắc nhở
 Dũng ráng thu xếp thời gian tham gia cuộc họp trực tuyến vs đối tác để trình bày về cái giải pháp tích hợp hệ thống mới này giúp sếp nha,Giao việc
sếp Tuấn duyệt cái form xin nghỉ phép thứ 6 tuần này trên base cho em với,Phê duyệt
Thiện share link drive chứa source code backend qua mail cho mấy bạn intern,Gửi/Trả lời email
a Tuấn có dời lịch họp sang chiều muộn đc k vì nãy check calendar thấy full lịch ráng xếp vô là k có thời gian cho khách hỏi đáp đâu,Giao việc
"Tuấn nhớ fax hợp đồng cho đối tác trước 9h sáng mai, họ cần gấp",Tạo nhắc nhở
sếp Nam ký duyệt cái form tạm ứng tiền công tác cho em đi ạ,Phê duyệt
Khoa lên nội dung file mô tả kĩ thuật con Casio để mai đi gửi khách,Soạn báo cáo
Set meeting nghiệm thu giai đoạn 1 dự án triển khai phần mềm nhân sự HRM chiều thứ 4.,Lên lịch họp
Toản email link tải bộ cài đặt tool nội bộ cho các bạn nhân viên mới,Gửi/Trả lời email
My Soạn thảo thống kê số lần đối tác gọi vượt quá rate limit API của hệ thống mình nhe,Soạn báo cáo
Tùng ném cái template kpi vào mail cho ae trong team tự điền đi,Gửi/Trả lời email
sếp kêu e tự động hóa cái luồng test tải này luôn cho tiện chạy nha,Giao việc
Tú cấp quyền github vs aws cho ku Lâm dev mới trc 2h chiều dùm a,Tạo nhắc nhở
a Nam giao Minh check lại toàn bộ máy chủ trước khi nhóm Nhật test nhé,Giao việc
Việt duyệt dùm t cái hợp đồng nguyên tắc của bên đại lý cấp 1,Phê duyệt
sếp phân bổ thêm mấy bạn dev qua phụ em build cái module phần mềm này cho kịp tiến độ,Giao việc
Tường hẹn team admin họp chốt danh sách bệnh viện khám sức khỏe định kì năm nay vào chiều nay.,Lên lịch họp
bác reply mail cho xin cái feedback về con Siebel 6 vs 7 nha,Gửi/Trả lời email
chị Lan soạn form đánh giá thử việc cho bé intern mới nhé,Soạn báo cáo
anh check rồi approve cái mã phiên bản release đợt này giúp tụi em với.,Phê duyệt
anh Khoa đề xuất bộ phận cũng nên đi theo hướng này miễn là khách hàng có nhu cầu,Soạn báo cáo
anh Bằng nén mấy file 3d render gửi mail cho em trc trưa nay nhe,Gửi/Trả lời email
gửi lại thư đính kèm hợp đồng mua bán vật tư bản cuối cùng cho nhà cung cấp ký duyệt,Gửi/Trả lời email
anh em phòng kỹ thuật viết giúp tui cái danh sách mấy cái lỗi cần chỉnh sửa trên app nha,Soạn báo cáo
e dời lịch meeting sang 4h để kịp tham gia cuộc họp lúc 5h,Lên lịch họp
tiên forward cái mail notice pháp lý cho a luật sư check giùm sếp,Gửi/Trả lời email
anh email cho khách xin lại danh sách khách mời bên dự án Wyeth chứ không phải NML nha,Gửi/Trả lời email
Hùng tối hôm thứ bảy vừa rồi hệ thống thanh toán trực tuyến của chúng ta bị gián đoạn mất gần ba tiếng đồng hồ khiến rất nhiều đơn hàng bị hủy bỏ tự động đó em. Khách hàng để lại bình luận tiêu cực khắp nơi trên mạng xã hội luôn. em rà soát lại tập tin ghi chú lỗi rồi viết báo cáo sự cố sập hệ thống thanh toán để a mang đi họp với ban giám đốc đưa ra phương án khắc phục nhé.,Soạn báo cáo
Nam rà soát lại mấy cái technical issue r cài lại con server giùm c,Giao việc
Lên lịch họp post-mortem vụ sập app hôm qua với cả team kĩ thuật vào sáng t4.,Lên lịch họp
định xem rùi chốt mẫu áo khoác đồng phục mùa đông cho nhân viên trc trưa nay,Phê duyệt
anh fwd cái quyết định giữ lại hệ thống tường lửa cũ cho phòng IT,Gửi/Trả lời email
Minh review bản tài liệu đặc tả kỹ thuật kỹ thuật của nhóm Nhật và cho ý kiến trước thứ 4 nhé,Phê duyệt
Hạnh confirm danh sách nhân sự được duyệt làm remote thứ 6 này,Phê duyệt
anh Đạt đang cần gấp một máy chủ phần mềm quản lý nhưng công ty lại không có sẵn,Lên lịch họp
mn làm plan tuần sau gửi t trc 9h sáng t2 nha. Vy nhớ làm file detail nha e,Tạo nhắc nhở
sếp set up một buổi họp riêng với team dự án để tui clear lại mấy cái scope,Lên lịch họp
chị Mai gửi mail file biên bản đối chiếu công nợ tháng tư cho đại lý cấp 1 giúp em,Gửi/Trả lời email
A soạn rồi gửi luôn cái bảng kê khai chi phí công tác tháng 6 cho bộ phận kế toán nha,Gửi/Trả lời email
Anh Khoa yêu cầu đội vận hành làm việc trực tiếp với đội quản trị máy chủ bên đối tác để khoanh vùng sự cố và nhanh chóng khắc phục,Giao việc
Anh Sơn rà soát lại xem bản release này còn sót cái bug nào không,Giao việc
Ban giám đốc đang họp bàn và thảo luận chi tiết về năng lực của ứng viên tiềm năng tên là Phong,Lên lịch họp
Nhật check mail xem e nhận đc file scan NDA chưa nha,Gửi/Trả lời email
"Duy theo dõi giúp t vụ gia hạn tên miền tên miền công ty nhé, đừng để quá hạn",Giao việc
xem rùi duyệt nội dung bài PR để mai gửi báo đăng nha bạn,Phê duyệt
Hảo confirm cái kịch bản phân cảnh storyboard của bên agency quay tvc nha,Phê duyệt
Việt book lịch ae mình ngồi review lại cái system architecture tầm 2 tiếng trưa mai nha.,Lên lịch họp
Hương nhờ mấy bạn bên phòng kỹ thuật set up cái phòng họp trực tuyến nha để mai sếp demo cái app mới cho mấy ông bên đối tác DOD,Giao việc
Chị Bích nghỉ thứ hai r nên e dời cái lịch meeting trực tuyến sang 9h sáng thứ ba nha sếp Dũng nhớ gửi trước tài liệu cho team bên Ấn Độ,Lên lịch họp
Gọi lại cho anh Phong báo tình hình cái file hợp đồng thuê mặt bằng xem bên đó họ đã chịu chốt giá chưa nha,Giao việc
Nghĩa xuất data tổng hợp số lần lỗi giao dịch qua cổng thanh toán VNPay tháng 9,Soạn báo cáo
Đức ơi t thấy cái landing page mới bên design nó vẽ đẹp mà m code css nhìn sida vãi. trên mobile bị tràn viền lum la kìa. m về viết lại media query r tối ưu responsive trc sáng mai nha để còn chạy ads,Tạo nhắc nhở
Long xin quyền access vô cái bản official build ae rảnh mở giúp,Phê duyệt
chị Thảo ơi bên xưởng in họ vừa gửi lại ba mẫu thiết kế vỏ hộp bánh trung thu cho năm nay rồi đó chị. em thấy màu đỏ sẫm nhìn sang trọng và hợp với tiêu chí của nhãn hàng mình nhất. chị lướt qua tệp hình ảnh trong nhóm trò chuyện rồi phê duyệt mẫu thiết kế vỏ hộp để em chốt số lượng đặt in với xưởng luôn nha chị.,Phê duyệt
Set lịch sprint planning tuần tới vào 9h sáng t2 giùm,Lên lịch họp
Nam liên hệ với chị Mai để lấy thông tin về cái hội thảo chiều nay nha,Giao việc
chị Hương hỏi giúp em anh Minh xem hợp đồng với sàn giao dịch đã ký chưa,Giao việc
mail lại cho c Lan báo team mình chốt ngày 11 đến 14 tháng 2 nha,Gửi/Trả lời email
m tổng hợp feedback với mấy idea mới gửi t nhe Nam,Giao việc
Vương chốt layout chia không gian gian hàng hội chợ trc h nghỉ trưa nha,Phê duyệt
vô figma approve mấy cái wireframe user flow t mới vẽ lại nhe,Phê duyệt
ở email thứ hai anh Khoa thông báo đã xử lý xong mã lỗi hệ thống và cập nhật thông tin chi tiết cho cả nhóm,Gửi/Trả lời email
Ngày mai Huyền nhớ gửi file excel chấm công tháng này qua mail cho HR trc 12h trưa nha em,Gửi/Trả lời email
tks m nha m lo thêm phần đi lại cho sếp Tuấn đi,Giao việc
em Hà soạn email thông báo thay đổi lịch họp với toàn bộ nhóm nhé,Soạn báo cáo
anh Tiến check mail nhận vé máy bay với booking ks e mới forward nha,Gửi/Trả lời email
bảo ném cái proposal event vào mail cho team bên kia coi thử ok k,Gửi/Trả lời email
Sơn nhắc mn chỗ point cái build này vào đâu nha r gửi cái mail cho a Tuấn nhờ ổng check lại giùm t nhe để rảnh t quăng vô hệ thống luôn,Tạo nhắc nhở
Toàn viết biên bản tổng kết quá trình tối ưu tốc độ load app của team dev tháng này,Soạn báo cáo
Trang tổng hợp data làm slide phân tích tỉ lệ rời bỏ của tệp khách hàng doanh nghiệp Q1,Soạn báo cáo
Nghi chốt cái thông số kĩ thuật in trên cuốn catalogue sp mới trc trưa nay,Phê duyệt
tạo report đánh giá thời gian chạy xong 1 vòng CI/CD pipeline của team dev tuần này,Soạn báo cáo
chị Ái chuyển tiếp thư có cái chứng từ nộp ngân sách nhà nước cho sếp nha,Gửi/Trả lời email
Tạo meeting online tối nay 8h để ae infra xử lý dứt điểm cái lỗi database nha.,Lên lịch họp
tạo file báo cáo log lại mấy đơn hàng bên vận chuyển vi phạm cam kết SLA tuần này nha,Soạn báo cáo
Hỏi lại team xem có ai update thông tin gì vào cái file danh sách khách hàng chưa,Giao việc
m soạn dùm a một cái bài pr giới thiệu mấy cái app mà công ty mình đang triển khai nhe để tuần sau đăng lên fanpage kéo tương tác,Soạn báo cáo
Kiệt lập bảng xếp hạng điểm bảo vệ đề tài tốt nghiệp của lứa thực tập sinh tháng này,Soạn báo cáo
chiều nay tầm 3h e set lịch meeting để team mình ngồi lại review cái đống requirement mới của bên khách hàng nha a Tuấn chuẩn bị trước dùm e mấy cái slide,Lên lịch họp
đến cuối luồng trao đổi danh sách dữ liệu khách hàng đang được bộ phận chuyên trách tiến hành thu thập,Phê duyệt
mấy ae rà soát r góp ý cho cái bản nháp này giùm e sếp nha,Giao việc
Minh ngày mai công ty mình có đoàn thanh tra của sở ban ngành xuống làm việc kiểm tra giấy tờ sổ sách đó em. cái tủ tài liệu góc phòng đang chứa rất nhiều giấy tờ nháp và hồ sơ cũ không cần thiết nhìn rất bừa bộn. em dành thời gian buổi sáng dọn dẹp tủ tài liệu hồ sơ cũ trước mười hai giờ trưa ngày mai để phòng ốc trông gọn gàng chuyên nghiệp nhé.,Tạo nhắc nhở
thằng Thành coi lại coi task thiết kế database cho khách đã hoàn thành xong hết chưa nghen.,Giao việc
triển khai luôn cái tool auto test url cho app bên khách hàng đi Sơn vì a thấy dạo này manual test tốn thời gian quá k kịp tiến độ phase 3 đâu,Giao việc
gửi mail nhắc nhở toàn thể nhân viên cập nhật báo cáo thành tích quý 1 đi em,Gửi/Trả lời email
Soạn cái báo cáo nguyên nhân sự cố sập web sáng nay gửi sếp nha,Soạn báo cáo
sếp Danh duyệt danh sách xóa nợ xấu quý 3 giùm phòng kế toán ạ,Phê duyệt
m đẩy hết mớ data cũ sang con server mới trc lúc sếp họp xong nha để mai team data có chỗ chạy mấy cái model AI nặng,Giao việc
c Vy fwd mail hỏi team về cái form đăng ký phòng nghỉ cho meeting sắp tới mà sếp Tuấn bảo k có tài liệu r hứa sẽ lục lại hộp thư,Gửi/Trả lời email
Lan ơi review và ok bản tài liệu hướng dẫn cài đặt trước khi upload lên intranet nhé,Phê duyệt
anh Tùng nghi ngờ phải mua bản đầy đủ vì công ty chưa có bản quyền phần mềm,Phê duyệt
draft cho e cái plan phân bổ người làm project Alaska nha,Soạn báo cáo
C Lan confirm mốc thời gian bắt đầu chu kỳ là ngày mười tám r nhưng nhóm vẫn đang soạn list yêu cầu chờ bên đối tác cấp phép,Soạn báo cáo
Trang chỉnh lại mấy cái typo theo feedback của anh Tuấn giùm nha,Giao việc
Cường confirm danh sách chia phòng ks đợt teambuilding trc 3h nha,Phê duyệt
Oanh chuyển tiếp email biên bản bàn giao thiết bị IT của bạn nghỉ việc cho anh,Gửi/Trả lời email
gửi t cái link figma thiết kế banner app qua mail để t cho vô slide meeting nha,Gửi/Trả lời email
xuất report đánh giá thời gian chạy build của hệ thống CI/CD trong các sprint gần đây rùi gửi,Soạn báo cáo
a Hùng chốt lịch gặp trực tiếp a Sơn thứ tư để bàn chi tiết r,Lên lịch họp
Tuấn gửi invite link meet họp bàn chiến lược q4 cho dàn lead 2h chiều t6 đi e,Lên lịch họp
anh Khang yêu cầu anh Huy cung cấp thêm chi tiết về ý tưởng nền tảng và phương án lưu trữ,Lên lịch họp
sếp Hùng đã approve cái báo giá r nha e Tuấn tiến hành mua luôn cái điện thoại công ty r gửi số mới cho mn để tiện liên lạc nhe,Phê duyệt
bạn fwd cái thông báo ra mắt sp cho phòng marketing nhé,Gửi/Trả lời email
sếp Duy duyệt đề xuất training nội bộ r nhé mng,Phê duyệt
Hương book lịch hội ý kỹ thuật về vụ nâng cấp hạ tầng máy chủ trước khi làm nha,Lên lịch họp
Lộc soạn document báo cáo kết quả đợt diễn tập phòng cháy chữa cháy ở xưởng nhe e,Soạn báo cáo
